Ano do BO (RDO);Data do Acidente;Tipo do veiculo da vitima;Tipo de vitima;Tipo de acidente;Sexo;Idade da vitima
2017;12/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;63
2017;12/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;71
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;38
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;58
2017;18/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;26
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;18/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;24
2017;18/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;53
2017;29/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;42
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;18/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;34
2017;18/04/2017;AUTOMOVEL;PASSAGEIRO;ATROPELAMENTO;FEMININO;68
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;30
2017;09/04/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;30
2017;18/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;09/12/2016;BICICLETA;CONDUTOR;OUTROS;MASCULINO;44
2017;01/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;47
2017;03/04/2017;ONIBUS;PASSAGEIRO;OUTROS;MASCULINO;36
2017;17/04/2017;BICICLETA;CONDUTOR;COLISAO;FEMININO;20
2017;16/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;82
2017;16/04/2017;OUTROS;CONDUTOR;OUTROS;MASCULINO;27
2017;17/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;31
2017;17/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;17/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;43
2017;17/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;17/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;20
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;18
2017;17/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;65
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2017;29/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;17/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2017;17/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;51
2017;09/04/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;64
2017;17/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;64
2017;17/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;50
2017;17/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;75
2017;17/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;72
2017;17/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;20
2017;26/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;17/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;53
2017;08/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;32
2017;16/04/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;9
2017;16/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;15
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;47
2017;16/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;34
2017;16/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;29
2017;16/04/2017;MOTOCICLETA;NAO DISPONIVEL;CHOQUE;MASCULINO;22
2017;16/04/2017;MOTOCICLETA;NAO DISPONIVEL;CHOQUE;MASCULINO;21
2017;25/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;27
2017;16/04/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;17
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;41
2017;16/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;25
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2017;16/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;19
2017;14/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;45
2017;13/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;12/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2017;16/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;16/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;24
2017;16/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;49
2017;16/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;18
2017;15/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;29
2017;15/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;71
2017;15/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;0
2017;15/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;52
2017;15/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;51
2017;15/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;48
2017;15/04/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;40
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;33
2017;05/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;56
2017;15/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;10
2017;15/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2017;15/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;39
2017;15/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;59
2017;15/04/2017;CAMINHAO;PASSAGEIRO;CHOQUE;MASCULINO;NAO DISPONIVEL
2017;15/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2017;14/04/2017;PEDESTRE;PEDESTRE;COLISAO;MASCULINO;24
2017;13/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;89
2017;14/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;39
2017;14/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;72
2017;14/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;14/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;14/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;18
2017;14/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;25
2017;13/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;13/04/2017;NAO DISPONIVEL;CONDUTOR;OUTROS;MASCULINO;57
2017;14/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2017;14/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;26
2017;14/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;19
2017;14/04/2017;NAO DISPONIVEL;CONDUTOR;COLISAO;MASCULINO;27
2017;14/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;87
2017;09/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;37
2017;13/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;62
2017;13/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;13/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;59
2017;13/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;32
2017;13/04/2017;AUTOMOVEL;NAO DISPONIVEL;OUTROS;FEMININO;53
2017;13/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2017;13/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;54
2017;13/04/2017;BICICLETA;NAO DISPONIVEL;OUTROS;MASCULINO;14
2017;13/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;57
2017;12/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2017;22/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;76
2017;13/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2017;13/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;21
2016;30/12/2016;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;08/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;69
2017;01/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;12/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;42
2017;12/04/2017;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;MASCULINO;26
2017;12/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;78
2017;12/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;70
2017;12/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;29
2017;05/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;60
2017;12/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2017;12/04/2017;AUTOMOVEL;PASSAGEIRO;ATROPELAMENTO;MASCULINO;63
2017;12/04/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;58
2017;12/04/2017;OUTROS;CONDUTOR;OUTROS;MASCULINO;52
2017;12/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;48
2017;06/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;77
2017;01/04/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;MASCULINO;15
2017;11/04/2017;BICICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;20
2017;12/04/2017;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;83
2017;17/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;19
2017;11/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;64
2017;11/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;63
2017;11/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;11/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;62
2017;10/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2017;11/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;20
2017;11/04/2017;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;16
2017;07/04/2017;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;17
2017;11/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;80
2017;11/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;33
2016;11/04/2016;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;20
2017;10/04/2017;BICICLETA;CONDUTOR;COLISAO;FEMININO;60
2017;10/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;21
2017;10/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;10/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;24
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;40
2017;10/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;80
2017;10/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;59
2017;10/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;35
2017;10/04/2017;BICICLETA;CONDUTOR;OUTROS;FEMININO;62
2017;09/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;21
2017;09/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;17
2017;09/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;09/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;55
2017;03/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;58
2017;08/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;79
2017;09/04/2017;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;36
2017;07/04/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;43
2017;09/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2017;09/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2017;09/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;28
2017;09/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;40
2017;09/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;39
2017;05/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;28
2017;09/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;35
2017;09/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2017;06/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2017;09/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;FEMININO;21
2017;09/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;42
2017;08/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2017;08/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;42
2017;08/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;38
2017;08/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2017;08/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;31
2017;08/04/2017;CAMINHAO;PASSAGEIRO;OUTROS;MASCULINO;51
2017;08/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;46
2017;08/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;FEMININO;27
2017;28/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2017;07/04/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;30
2017;07/04/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;31
2017;08/04/2017;AUTOMOVEL;CONDUTOR;OUTROS;FEMININO;32
2017;07/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2017;08/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;23
2017;08/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;65
2017;08/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;08/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;52
2017;08/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;22
2017;08/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2017;25/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;48
2017;07/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;37
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;40
2017;06/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;38
2017;07/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;76
2017;06/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;55
2017;02/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2017;07/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;76
2017;30/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;44
2017;01/04/2017;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;45
2017;30/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;06/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;39
2017;06/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;63
2017;04/04/2017;BICICLETA;CONDUTOR;COLISAO;FEMININO;58
2017;06/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;44
2017;06/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;21
2017;06/04/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;41
2017;05/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;05/04/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;51
2017;05/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2017;05/04/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;35
2017;05/04/2017;CAMINHAO;PASSAGEIRO;OUTROS;MASCULINO;NAO DISPONIVEL
2017;01/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;32
2017;05/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2017;05/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;59
2017;22/12/2016;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;69
2017;05/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;81
2017;05/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;7
2017;05/04/2017;MOTOCICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;52
2017;05/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;37
2017;05/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;48
2017;04/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;44
2017;04/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;37
2017;29/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;34
2017;04/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;69
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;87
2017;18/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;21
2017;04/04/2017;ONIBUS;PASSAGEIRO;OUTROS;FEMININO;95
2017;16/02/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;78
2017;04/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;26
2017;02/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2017;04/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;56
2017;03/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;32
2017;03/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;58
2017;03/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;53
2017;03/04/2017;BICICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;77
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2017;02/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;85
2017;03/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;84
2017;03/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2017;03/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;62
2017;01/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;57
2017;03/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2017;03/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;41
2017;02/04/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;64
2017;02/04/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;37
2017;02/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2017;02/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;32
2017;02/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;37
2017;02/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;64
2017;02/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;18
2017;02/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;23
2017;02/04/2017;BICICLETA;CONDUTOR;OUTROS;MASCULINO;42
2017;02/04/2017;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;16
2017;02/04/2017;MOTOCICLETA;PASSAGEIRO;CHOQUE;FEMININO;40
2017;02/04/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;22
2017;02/04/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;20
2017;02/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;24
2017;30/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;19
2017;02/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;21
2017;02/04/2017;MOTOCICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;34
2017;02/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;68
2017;02/04/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;51
2017;02/04/2017;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;53
2017;16/02/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;40
2017;01/04/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;16
2017;01/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;28
2017;01/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;28
2017;01/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;27
2017;01/04/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2017;01/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;23
2017;01/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;26
2017;01/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;20
2017;01/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;82
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2017;01/04/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;79
2017;01/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;52
2017;24/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;22
2017;01/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;29
2017;01/04/2017;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;16
2017;01/04/2017;BICICLETA;CONDUTOR;COLISAO;NAO DISPONIVEL;43
2017;01/04/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;70
2017;01/04/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;34
2017;01/03/2017;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;51
2017;01/04/2017;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;22
2017;31/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2017;31/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;27
2017;31/03/2017;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;52
2017;31/03/2017;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;42
2017;31/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;53
2017;31/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;31
2017;31/03/2017;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;47
2017;24/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;85
2017;31/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;35
2017;31/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;39
2017;22/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;61
2017;31/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2017;30/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;8
2017;30/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;32
2017;30/03/2017;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;21
2017;30/03/2017;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;53
2017;30/03/2017;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;29
2017;30/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;64
2017;25/03/2017;AUTOMOVEL;PASSAGEIRO;ATROPELAMENTO;MASCULINO;61
2017;03/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;82
2017;29/03/2017;BICICLETA;CONDUTOR;COLISAO;MASCULINO;57
2017;18/02/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;69
2017;30/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;55
2017;30/03/2017;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;56
2017;30/03/2017;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2017;25/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;57
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;25
2017;29/03/2017;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;39
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2017;29/03/2017;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2017;29/03/2017;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;25
